"dataset","fold","grid_neighborhood","grid_topology","grid_size_x","grid_size_y","rlen","radius","alpha1","alpha2","empty_neurons","qe_val"
"emotions","fold1","bubble","hexagonal",3,3,500,7,0.05,0.005,1,0.248174306403744
"emotions","fold1","bubble","hexagonal",3,3,1000,7,0.05,0.005,0,0.22112947089018
"emotions","fold1","bubble","hexagonal",3,3,1500,7,0.05,0.005,0,0.265952269998972
"emotions","fold1","bubble","hexagonal",3,3,500,3,0.5,0.001,0,0.200910978408104
"emotions","fold1","bubble","hexagonal",3,3,1000,3,0.5,0.001,0,0.183671076540459
"emotions","fold1","bubble","hexagonal",3,3,1500,3,0.5,0.001,0,0.193294432073119
"emotions","fold1","bubble","hexagonal",3,3,500,5,0.5,0.001,0,0.209810856247053
"emotions","fold1","bubble","hexagonal",3,3,1000,5,0.5,0.001,0,0.210133735014175
"emotions","fold1","bubble","hexagonal",3,3,1500,5,0.5,0.001,0,0.246134014016422
"emotions","fold1","bubble","hexagonal",3,3,500,7,0.5,0.001,0,0.226256629177354
"emotions","fold1","bubble","hexagonal",3,3,1000,7,0.5,0.001,0,0.203968850116379
"emotions","fold1","bubble","hexagonal",3,3,1500,7,0.5,0.001,0,0.191128768285602
"emotions","fold1","bubble","hexagonal",3,3,500,3,0.1,0.001,0,0.250027757063239
"emotions","fold1","bubble","hexagonal",3,3,1000,3,0.1,0.001,0,0.248779665589198
"emotions","fold1","bubble","hexagonal",3,3,1500,3,0.1,0.001,0,0.266098707539646
"emotions","fold1","bubble","hexagonal",3,3,500,5,0.1,0.001,0,0.244669165891097
"emotions","fold1","bubble","hexagonal",3,3,1000,5,0.1,0.001,0,0.236597150650114
"emotions","fold1","bubble","hexagonal",3,3,1500,5,0.1,0.001,0,0.230380981774866
"emotions","fold1","bubble","hexagonal",3,3,500,7,0.1,0.001,0,0.242168821986174
"emotions","fold1","bubble","hexagonal",3,3,1000,7,0.1,0.001,0,0.22116242355724
"emotions","fold1","bubble","hexagonal",3,3,1500,7,0.1,0.001,0,0.265825537173625
"emotions","fold1","bubble","hexagonal",3,3,500,3,0.05,0.001,0,0.223545784143992
"emotions","fold1","bubble","hexagonal",3,3,1000,3,0.05,0.001,0,0.267128268145841
"emotions","fold1","bubble","hexagonal",3,3,1500,3,0.05,0.001,0,0.204336630468909
"emotions","fold1","bubble","hexagonal",3,3,500,5,0.05,0.001,0,0.234187972373466
"emotions","fold1","bubble","hexagonal",3,3,1000,5,0.05,0.001,0,0.221106676089356
"emotions","fold1","bubble","hexagonal",3,3,1500,5,0.05,0.001,0,0.271298826686456
"emotions","fold1","bubble","hexagonal",3,3,500,7,0.05,0.001,0,0.282747199153827
"emotions","fold1","bubble","hexagonal",3,3,1000,7,0.05,0.001,0,0.27973377820874
"emotions","fold1","bubble","hexagonal",3,3,1500,7,0.05,0.001,1,0.27973377820874
"emotions","fold1","gaussian","rectangular",3,2,500,3,0.5,0.01,0,0.433354685141097
"emotions","fold1","gaussian","rectangular",3,2,1000,3,0.5,0.01,0,0.44609281037151
"emotions","fold1","gaussian","rectangular",3,2,1500,3,0.5,0.01,0,0.426614743732908
"emotions","fold1","gaussian","rectangular",3,2,500,5,0.5,0.01,0,0.427507419302683
"emotions","fold1","gaussian","rectangular",3,2,1000,5,0.5,0.01,0,0.450629150371633
"emotions","fold1","gaussian","rectangular",3,2,1500,5,0.5,0.01,0,0.446623885491593
"emotions","fold1","gaussian","rectangular",3,2,500,7,0.5,0.01,0,0.448192506298023
"emotions","fold1","gaussian","rectangular",3,2,1000,7,0.5,0.01,0,0.43188726106684
"emotions","fold1","gaussian","rectangular",3,2,1500,7,0.5,0.01,0,0.427440228554856
"emotions","fold1","gaussian","rectangular",3,2,500,3,0.1,0.01,0,0.469962831003129
"emotions","fold1","gaussian","rectangular",3,2,1000,3,0.1,0.01,0,0.468491602837811
"emotions","fold1","gaussian","rectangular",3,2,1500,3,0.1,0.01,0,0.466856593581738
"emotions","fold1","gaussian","rectangular",3,2,500,5,0.1,0.01,0,0.461812445780751
"emotions","fold1","gaussian","rectangular",3,2,1000,5,0.1,0.01,0,0.465341243782561
"emotions","fold1","gaussian","rectangular",3,2,1500,5,0.1,0.01,0,0.471624484827349
"emotions","fold1","gaussian","rectangular",3,2,500,7,0.1,0.01,0,0.475962975822875
"emotions","fold1","gaussian","rectangular",3,2,1000,7,0.1,0.01,0,0.466844252344502
"emotions","fold1","gaussian","rectangular",3,2,1500,7,0.1,0.01,0,0.470021189557795
"emotions","fold1","gaussian","rectangular",3,2,500,3,0.05,0.01,0,0.466474483105439
"emotions","fold1","gaussian","rectangular",3,2,1000,3,0.05,0.01,0,0.464810088182801
"emotions","fold1","gaussian","rectangular",3,2,1500,3,0.05,0.01,0,0.470894219687727
"emotions","fold1","gaussian","rectangular",3,2,500,5,0.05,0.01,0,0.472739431686895
"emotions","fold1","gaussian","rectangular",3,2,1000,5,0.05,0.01,0,0.471583609240084
"emotions","fold1","gaussian","rectangular",3,2,1500,5,0.05,0.01,0,0.469981660745509
"emotions","fold1","gaussian","rectangular",3,2,500,7,0.05,0.01,0,0.469040938583031
"emotions","fold1","gaussian","rectangular",3,2,1000,7,0.05,0.01,0,0.466181312071006
"emotions","fold1","gaussian","rectangular",3,2,1500,7,0.05,0.01,0,0.468055710138297
"emotions","fold1","gaussian","rectangular",3,2,500,3,0.5,0.005,0,0.448492261486863
"emotions","fold1","gaussian","rectangular",3,2,1000,3,0.5,0.005,0,0.423590739754977
"emotions","fold1","gaussian","rectangular",3,2,1500,3,0.5,0.005,0,0.428272842841941
"emotions","fold1","gaussian","rectangular",3,2,500,5,0.5,0.005,0,0.457196286324783
"emotions","fold1","gaussian","rectangular",3,2,1000,5,0.5,0.005,0,0.447382583208906
"emotions","fold1","gaussian","rectangular",3,2,1500,5,0.5,0.005,0,0.433871578317447
"emotions","fold1","gaussian","rectangular",3,2,500,7,0.5,0.005,0,0.456021987118296
"emotions","fold1","gaussian","rectangular",3,2,1000,7,0.5,0.005,0,0.424832700501142
"emotions","fold1","gaussian","rectangular",3,2,1500,7,0.5,0.005,0,0.451213154306621
"emotions","fold1","gaussian","rectangular",3,2,500,3,0.1,0.005,0,0.46660526827704
"emotions","fold1","gaussian","rectangular",3,2,1000,3,0.1,0.005,0,0.468752542506115
"emotions","fold1","gaussian","rectangular",3,2,1500,3,0.1,0.005,0,0.475638231100149
"emotions","fold1","gaussian","rectangular",3,2,500,5,0.1,0.005,0,0.466383148046937
"emotions","fold1","gaussian","rectangular",3,2,1000,5,0.1,0.005,0,0.468370928251784
"emotions","fold1","gaussian","rectangular",3,2,1500,5,0.1,0.005,0,0.461511252864715
"emotions","fold1","gaussian","rectangular",3,2,500,7,0.1,0.005,0,0.468006653796839
"emotions","fold1","gaussian","rectangular",3,2,1000,7,0.1,0.005,0,0.46594775960341
"emotions","fold1","gaussian","rectangular",3,2,1500,7,0.1,0.005,0,0.465479849724298
"emotions","fold1","gaussian","rectangular",3,2,500,3,0.05,0.005,0,0.471482679773281
"emotions","fold1","gaussian","rectangular",3,2,1000,3,0.05,0.005,0,0.471634537979064
"emotions","fold1","gaussian","rectangular",3,2,1500,3,0.05,0.005,0,0.465268608220713
"emotions","fold1","gaussian","rectangular",3,2,500,5,0.05,0.005,0,0.46489088918704
"emotions","fold1","gaussian","rectangular",3,2,1000,5,0.05,0.005,0,0.464833183925616
"emotions","fold1","gaussian","rectangular",3,2,1500,5,0.05,0.005,0,0.463118367410519
"emotions","fold1","gaussian","rectangular",3,2,500,7,0.05,0.005,0,0.473766050725958
"emotions","fold1","gaussian","rectangular",3,2,1000,7,0.05,0.005,0,0.468828385969837
"emotions","fold1","gaussian","rectangular",3,2,1500,7,0.05,0.005,0,0.470527705940696
"emotions","fold1","gaussian","rectangular",3,2,500,3,0.5,0.001,0,0.42360755174886
"emotions","fold1","gaussian","rectangular",3,2,1000,3,0.5,0.001,0,0.451301963646418
"emotions","fold1","gaussian","rectangular",3,2,1500,3,0.5,0.001,0,0.436770655368215
"emotions","fold1","gaussian","rectangular",3,2,500,5,0.5,0.001,0,0.468034882886393
"emotions","fold1","gaussian","rectangular",3,2,1000,5,0.5,0.001,0,0.424900068086706
"emotions","fold1","gaussian","rectangular",3,2,1500,5,0.5,0.001,0,0.427623347832019
"emotions","fold1","gaussian","rectangular",3,2,500,7,0.5,0.001,0,0.446010433917174
"emotions","fold1","gaussian","rectangular",3,2,1000,7,0.5,0.001,0,0.447041163747073
"emotions","fold1","gaussian","rectangular",3,2,1500,7,0.5,0.001,0,0.461507715749244
"emotions","fold1","gaussian","rectangular",3,2,500,3,0.1,0.001,0,0.462761456936411
"emotions","fold1","gaussian","rectangular",3,2,1000,3,0.1,0.001,0,0.468392083268719
"emotions","fold1","gaussian","rectangular",3,2,1500,3,0.1,0.001,0,0.468836025498658
"emotions","fold1","gaussian","rectangular",3,2,500,5,0.1,0.001,0,0.466992997679391
"emotions","fold1","gaussian","rectangular",3,2,1000,5,0.1,0.001,0,0.467076499101936
"emotions","fold1","gaussian","rectangular",3,2,1500,5,0.1,0.001,0,0.473061340065865
"emotions","fold1","gaussian","rectangular",3,2,500,7,0.1,0.001,0,0.474043638472864
"emotions","fold1","gaussian","rectangular",3,2,1000,7,0.1,0.001,0,0.46949087768578
"emotions","fold1","gaussian","rectangular",3,2,1500,7,0.1,0.001,0,0.470932824515395
"emotions","fold1","gaussian","rectangular",3,2,500,3,0.05,0.001,0,0.465127440564364
"emotions","fold1","gaussian","rectangular",3,2,1000,3,0.05,0.001,0,0.465173261547163
"emotions","fold1","gaussian","rectangular",3,2,1500,3,0.05,0.001,0,0.467656530906114
"emotions","fold1","gaussian","rectangular",3,2,500,5,0.05,0.001,0,0.471820057783847
"emotions","fold1","gaussian","rectangular",3,2,1000,5,0.05,0.001,0,0.470719223563251
"emotions","fold1","gaussian","rectangular",3,2,1500,5,0.05,0.001,0,0.469970905881266
"emotions","fold1","gaussian","rectangular",3,2,500,7,0.05,0.001,0,0.472441416610903
"emotions","fold1","gaussian","rectangular",3,2,1000,7,0.05,0.001,0,0.46471560714474
"emotions","fold1","gaussian","rectangular",3,2,1500,7,0.05,0.001,0,0.469971455257286
"emotions","fold1","gaussian","hexagonal",3,2,500,3,0.5,0.01,0,0.39751102849436
"emotions","fold1","gaussian","hexagonal",3,2,1000,3,0.5,0.01,0,0.423391471270248
"emotions","fold1","gaussian","hexagonal",3,2,1500,3,0.5,0.01,0,0.423077625644198
"emotions","fold1","gaussian","hexagonal",3,2,500,5,0.5,0.01,0,0.384003230935724
"emotions","fold1","gaussian","hexagonal",3,2,1000,5,0.5,0.01,0,0.393254250679413
"emotions","fold1","gaussian","hexagonal",3,2,1500,5,0.5,0.01,0,0.423690082582714
"emotions","fold1","gaussian","hexagonal",3,2,500,7,0.5,0.01,0,0.446983237713406
"emotions","fold1","gaussian","hexagonal",3,2,1000,7,0.5,0.01,0,0.422779329993141
"emotions","fold1","gaussian","hexagonal",3,2,1500,7,0.5,0.01,0,0.431994198326421
"emotions","fold1","gaussian","hexagonal",3,2,500,3,0.1,0.01,0,0.43861135396599
"emotions","fold1","gaussian","hexagonal",3,2,1000,3,0.1,0.01,0,0.421607484992736
"emotions","fold1","gaussian","hexagonal",3,2,1500,3,0.1,0.01,0,0.427432107368402
"emotions","fold1","gaussian","hexagonal",3,2,500,5,0.1,0.01,0,0.431010468794107
"emotions","fold1","gaussian","hexagonal",3,2,1000,5,0.1,0.01,0,0.436393030383076
"emotions","fold1","gaussian","hexagonal",3,2,1500,5,0.1,0.01,0,0.436423741508162
"emotions","fold1","gaussian","hexagonal",3,2,500,7,0.1,0.01,0,0.43770691069106
"emotions","fold1","gaussian","hexagonal",3,2,1000,7,0.1,0.01,0,0.429739760949021
"emotions","fold1","gaussian","hexagonal",3,2,1500,7,0.1,0.01,0,0.432639116727676
"emotions","fold1","gaussian","hexagonal",3,2,500,3,0.05,0.01,0,0.433259915384929
"emotions","fold1","gaussian","hexagonal",3,2,1000,3,0.05,0.01,0,0.440651634934376
"emotions","fold1","gaussian","hexagonal",3,2,1500,3,0.05,0.01,0,0.441201644571085
"emotions","fold1","gaussian","hexagonal",3,2,500,5,0.05,0.01,0,0.436668990463703
"emotions","fold1","gaussian","hexagonal",3,2,1000,5,0.05,0.01,0,0.433721224574562
"emotions","fold1","gaussian","hexagonal",3,2,1500,5,0.05,0.01,0,0.433983826377091
"emotions","fold1","gaussian","hexagonal",3,2,500,7,0.05,0.01,0,0.434010478479673
"emotions","fold1","gaussian","hexagonal",3,2,1000,7,0.05,0.01,0,0.419802550644027
"emotions","fold1","gaussian","hexagonal",3,2,1500,7,0.05,0.01,0,0.421073180433561
"emotions","fold1","gaussian","hexagonal",3,2,500,3,0.5,0.005,0,0.404922643597311
"emotions","fold1","gaussian","hexagonal",3,2,1000,3,0.5,0.005,0,0.394575318650833
"emotions","fold1","gaussian","hexagonal",3,2,1500,3,0.5,0.005,0,0.384859013583463
"emotions","fold1","gaussian","hexagonal",3,2,500,5,0.5,0.005,0,0.422654513460983
"emotions","fold1","gaussian","hexagonal",3,2,1000,5,0.5,0.005,0,0.385550735092459
"emotions","fold1","gaussian","hexagonal",3,2,1500,5,0.5,0.005,0,0.395043874026396
"emotions","fold1","gaussian","hexagonal",3,2,500,7,0.5,0.005,0,0.417198952229055
"emotions","fold1","gaussian","hexagonal",3,2,1000,7,0.5,0.005,0,0.38497136600547
"emotions","fold1","gaussian","hexagonal",3,2,1500,7,0.5,0.005,0,0.386864267375245
"emotions","fold1","gaussian","hexagonal",3,2,500,3,0.1,0.005,0,0.431812723775415
"emotions","fold1","gaussian","hexagonal",3,2,1000,3,0.1,0.005,0,0.397608359209417
"emotions","fold1","gaussian","hexagonal",3,2,1500,3,0.1,0.005,0,0.387018807381844
"emotions","fold1","gaussian","hexagonal",3,2,500,5,0.1,0.005,0,0.430173909902808
"emotions","fold1","gaussian","hexagonal",3,2,1000,5,0.1,0.005,0,0.437371669906448
"emotions","fold1","gaussian","hexagonal",3,2,1500,5,0.1,0.005,0,0.428737019828119
"emotions","fold1","gaussian","hexagonal",3,2,500,7,0.1,0.005,0,0.43021779291026
"emotions","fold1","gaussian","hexagonal",3,2,1000,7,0.1,0.005,0,0.433692504338896
"emotions","fold1","gaussian","hexagonal",3,2,1500,7,0.1,0.005,0,0.43468026307595
"emotions","fold1","gaussian","hexagonal",3,2,500,3,0.05,0.005,0,0.433885409114208
"emotions","fold1","gaussian","hexagonal",3,2,1000,3,0.05,0.005,0,0.434314785078468
"emotions","fold1","gaussian","hexagonal",3,2,1500,3,0.05,0.005,0,0.39450644735503
"emotions","fold1","gaussian","hexagonal",3,2,500,5,0.05,0.005,0,0.424101464990762
"emotions","fold1","gaussian","hexagonal",3,2,1000,5,0.05,0.005,0,0.419673783666114
"emotions","fold1","gaussian","hexagonal",3,2,1500,5,0.05,0.005,0,0.432973369073943
"emotions","fold1","gaussian","hexagonal",3,2,500,7,0.05,0.005,0,0.453328255993273
"emotions","fold1","gaussian","hexagonal",3,2,1000,7,0.05,0.005,0,0.42945015182802
"emotions","fold1","gaussian","hexagonal",3,2,1500,7,0.05,0.005,0,0.438149658320149
"emotions","fold1","gaussian","hexagonal",3,2,500,3,0.5,0.001,0,0.390721414772617
"emotions","fold1","gaussian","hexagonal",3,2,1000,3,0.5,0.001,0,0.400334013259526
"emotions","fold1","gaussian","hexagonal",3,2,1500,3,0.5,0.001,0,0.386536655549117
"emotions","fold1","gaussian","hexagonal",3,2,500,5,0.5,0.001,0,0.425658130174783
"emotions","fold1","gaussian","hexagonal",3,2,1000,5,0.5,0.001,0,0.390898835029905
"emotions","fold1","gaussian","hexagonal",3,2,1500,5,0.5,0.001,0,0.38688706206314
"emotions","fold1","gaussian","hexagonal",3,2,500,7,0.5,0.001,0,0.386982844693492
"emotions","fold1","gaussian","hexagonal",3,2,1000,7,0.5,0.001,0,0.425568198934094
"emotions","fold1","gaussian","hexagonal",3,2,1500,7,0.5,0.001,0,0.427416767792005
"emotions","fold1","gaussian","hexagonal",3,2,500,3,0.1,0.001,0,0.436302541053929
"emotions","fold1","gaussian","hexagonal",3,2,1000,3,0.1,0.001,0,0.435874551838271
"emotions","fold1","gaussian","hexagonal",3,2,1500,3,0.1,0.001,0,0.436492118998682
"emotions","fold1","gaussian","hexagonal",3,2,500,5,0.1,0.001,0,0.435137281523439
"emotions","fold1","gaussian","hexagonal",3,2,1000,5,0.1,0.001,0,0.435666067032517
"emotions","fold1","gaussian","hexagonal",3,2,1500,5,0.1,0.001,0,0.435756527715474
"emotions","fold1","gaussian","hexagonal",3,2,500,7,0.1,0.001,0,0.449819480774867
"emotions","fold1","gaussian","hexagonal",3,2,1000,7,0.1,0.001,0,0.436618181505626
"emotions","fold1","gaussian","hexagonal",3,2,1500,7,0.1,0.001,0,0.434963476318173
"emotions","fold1","gaussian","hexagonal",3,2,500,3,0.05,0.001,0,0.436144339243034
"emotions","fold1","gaussian","hexagonal",3,2,1000,3,0.05,0.001,0,0.437368569511283
"emotions","fold1","gaussian","hexagonal",3,2,1500,3,0.05,0.001,0,0.434490446241634
"emotions","fold1","gaussian","hexagonal",3,2,500,5,0.05,0.001,0,0.449380399546528
"emotions","fold1","gaussian","hexagonal",3,2,1000,5,0.05,0.001,0,0.430945782282896
"emotions","fold1","gaussian","hexagonal",3,2,1500,5,0.05,0.001,0,0.435883332866891
"emotions","fold1","gaussian","hexagonal",3,2,500,7,0.05,0.001,0,0.451239566933139
"emotions","fold1","gaussian","hexagonal",3,2,1000,7,0.05,0.001,0,0.431085717099752
"emotions","fold1","gaussian","hexagonal",3,2,1500,7,0.05,0.001,0,0.44968675329671
"emotions","fold1","bubble","rectangular",3,2,500,3,0.5,0.01,0,0.328656158959417
"emotions","fold1","bubble","rectangular",3,2,1000,3,0.5,0.01,0,0.31377044137543
"emotions","fold1","bubble","rectangular",3,2,1500,3,0.5,0.01,0,0.327987569444282
"emotions","fold1","bubble","rectangular",3,2,500,5,0.5,0.01,0,0.329293134733036
"emotions","fold1","bubble","rectangular",3,2,1000,5,0.5,0.01,0,0.334481713818285
"emotions","fold1","bubble","rectangular",3,2,1500,5,0.5,0.01,0,0.347471406090381
"emotions","fold1","bubble","rectangular",3,2,500,7,0.5,0.01,0,0.350981542790212
"emotions","fold1","bubble","rectangular",3,2,1000,7,0.5,0.01,0,0.357406445200847
"emotions","fold1","bubble","rectangular",3,2,1500,7,0.5,0.01,0,0.349453725274781
"emotions","fold1","bubble","rectangular",3,2,500,3,0.1,0.01,0,0.308098423376193
"emotions","fold1","bubble","rectangular",3,2,1000,3,0.1,0.01,0,0.357730241230765
"emotions","fold1","bubble","rectangular",3,2,1500,3,0.1,0.01,0,0.358017890839646
"emotions","fold1","bubble","rectangular",3,2,500,5,0.1,0.01,0,0.342622248081991
"emotions","fold1","bubble","rectangular",3,2,1000,5,0.1,0.01,0,0.346950055361553
"emotions","fold1","bubble","rectangular",3,2,1500,5,0.1,0.01,0,0.349390236719988
"emotions","fold1","bubble","rectangular",3,2,500,7,0.1,0.01,0,0.368120544719877
"emotions","fold1","bubble","rectangular",3,2,1000,7,0.1,0.01,0,0.355029875049377
"emotions","fold1","bubble","rectangular",3,2,1500,7,0.1,0.01,0,0.342858633104569
"emotions","fold1","bubble","rectangular",3,2,500,3,0.05,0.01,0,0.322075548735974
"emotions","fold1","bubble","rectangular",3,2,1000,3,0.05,0.01,0,0.348738695118017
"emotions","fold1","bubble","rectangular",3,2,1500,3,0.05,0.01,0,0.358415388638216
"emotions","fold1","bubble","rectangular",3,2,500,5,0.05,0.01,0,0.363568963159317
"emotions","fold1","bubble","rectangular",3,2,1000,5,0.05,0.01,0,0.356556219689244
"emotions","fold1","bubble","rectangular",3,2,1500,5,0.05,0.01,0,0.356599466815482
"emotions","fold1","bubble","rectangular",3,2,500,7,0.05,0.01,0,0.322823573498732
"emotions","fold1","bubble","rectangular",3,2,1000,7,0.05,0.01,0,0.322533645960403
"emotions","fold1","bubble","rectangular",3,2,1500,7,0.05,0.01,0,0.358031338720064
"emotions","fold1","bubble","rectangular",3,2,500,3,0.5,0.005,0,0.333949032656719
"emotions","fold1","bubble","rectangular",3,2,1000,3,0.5,0.005,0,0.352077767250029
"emotions","fold1","bubble","rectangular",3,2,1500,3,0.5,0.005,0,0.356289373713793
"emotions","fold1","bubble","rectangular",3,2,500,5,0.5,0.005,0,0.356540056935256
"emotions","fold1","bubble","rectangular",3,2,1000,5,0.5,0.005,0,0.356765101266313
"emotions","fold1","bubble","rectangular",3,2,1500,5,0.5,0.005,0,0.350786892685019
"emotions","fold1","bubble","rectangular",3,2,500,7,0.5,0.005,0,0.353934942876279
"emotions","fold1","bubble","rectangular",3,2,1000,7,0.5,0.005,0,0.35743050724265
"emotions","fold1","bubble","rectangular",3,2,1500,7,0.5,0.005,0,0.321447141926941
"emotions","fold1","bubble","rectangular",3,2,500,3,0.1,0.005,0,0.311161632278998
"emotions","fold1","bubble","rectangular",3,2,1000,3,0.1,0.005,0,0.322541101457862
"emotions","fold1","bubble","rectangular",3,2,1500,3,0.1,0.005,0,0.344598495585619
"emotions","fold1","bubble","rectangular",3,2,500,5,0.1,0.005,0,0.323528767973182
"emotions","fold1","bubble","rectangular",3,2,1000,5,0.1,0.005,0,0.343479679108716
"emotions","fold1","bubble","rectangular",3,2,1500,5,0.1,0.005,0,0.322812608188349
"emotions","fold1","bubble","rectangular",3,2,500,7,0.1,0.005,0,0.378431994154151
"emotions","fold1","bubble","rectangular",3,2,1000,7,0.1,0.005,0,0.358814963036597
"emotions","fold1","bubble","rectangular",3,2,1500,7,0.1,0.005,0,0.323956146142775
"emotions","fold1","bubble","rectangular",3,2,500,3,0.05,0.005,0,0.354426724936695
"emotions","fold1","bubble","rectangular",3,2,1000,3,0.05,0.005,0,0.358468863223381
"emotions","fold1","bubble","rectangular",3,2,1500,3,0.05,0.005,0,0.357969511029722
"emotions","fold1","bubble","rectangular",3,2,500,5,0.05,0.005,0,0.372000308623668
"emotions","fold1","bubble","rectangular",3,2,1000,5,0.05,0.005,0,0.355121675237805
"emotions","fold1","bubble","rectangular",3,2,1500,5,0.05,0.005,0,0.366797986456749
"emotions","fold1","bubble","rectangular",3,2,500,7,0.05,0.005,0,0.362511890025917
"emotions","fold1","bubble","rectangular",3,2,1000,7,0.05,0.005,0,0.378442718878139
"emotions","fold1","bubble","rectangular",3,2,1500,7,0.05,0.005,0,0.401773109537348
"emotions","fold1","bubble","rectangular",3,2,500,3,0.5,0.001,0,0.345031522700673
"emotions","fold1","bubble","rectangular",3,2,1000,3,0.5,0.001,0,0.310651991185912
